node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
143,62629,63279,72545,73885,73299,65608,59524,72713,75574,73069,76711,69101,72209,87361,63351,57665,57872,54678,59733,53870,58910,50594,51064,56479,59313,1621036
144,67895,61884,61308,71215,73303,70875,57189,61153,80217,69308,73343,89693,67064,74731,70928,71136,63261,56532,59511,59125,56535,59256,57448,56338,56523,1645771
145,69509,78422,64140,59818,81179,69145,69426,62267,82039,96820,71278,74509,63571,69014,64497,68666,63273,59372,57124,60081,57887,53029,58487,61863,51020,1666436
146,66189,70057,66745,59507,73857,70925,72632,61377,81600,79169,73517,81678,63045,76306,68269,60950,63912,62670,54123,59457,54575,52885,57212,60494,54556,1645707
147,60183,75047,65505,58578,70927,68436,63517,53470,82437,79342,80316,85088,69707,69789,69629,68778,61859,67666,68105,61836,57670,53732,53035,57597,60846,1663095
148,62148,74610,62800,61051,73350,72450,65077,60258,80669,83553,80988,81755,70559,66972,67047,66044,55219,61481,63981,61809,58331,55212,56576,50731,54057,1646728
149,69756,60374,73104,64918,63609,72333,69965,66124,86376,80755,82682,74957,67240,67849,67912,65102,63852,58340,67108,68352,58970,59734,57573,55548,58880,1681413
150,56894,60278,67841,56619,56250,69795,66354,67202,80209,73630,77172,75979,75171,71216,66979,68000,72648,63979,60408,64105,61814,56494,57652,58188,59873,1644750
151,64700,59146,64009,75703,62153,60633,68204,65496,71008,72756,68405,71073,73558,72130,84721,61529,67260,66767,61534,61285,58335,57513,53424,54657,58019,1634018
152,65809,68140,61598,63525,72236,60984,61953,67501,74237,77699,72341,71029,83602,71492,68010,64823,62514,65027,59446,62244,58794,62489,53856,55995,57508,1642852
153,63033,76750,55191,61405,76563,58618,65050,73318,89175,72894,72599,75915,74511,67922,62607,58823,61825,52176,54964,56047,53853,56750,48784,53134,48436,1590343
154,62968,63844,73349,56168,66670,67351,64167,62053,72798,69801,70774,69978,69962,68395,62935,60703,58375,68094,60642,52469,54274,58717,53130,45354,56139,1569110
155,60560,66899,71532,72219,55231,58627,58585,59532,73605,72861,69116,70740,69572,71329,58859,66970,60439,61655,59033,56196,51881,55524,50855,52784,53699,1558303
156,60693,69971,71023,79680,58733,63437,67419,71768,73656,67032,72759,62700,78754,65777,56253,61791,53629,53781,52681,60631,57020,54095,52476,51687,52087,1569533
157,67418,59282,72753,70679,70641,61516,59410,64762,79360,69059,67039,63765,71333,65725,71778,59673,50880,57198,59382,58146,56481,51291,55746,54756,52036,1570109
158,60812,61305,66287,73281,70906,56638,60452,64158,79043,69670,71160,68601,67043,66070,69583,58636,67227,60959,59280,52964,55060,54254,52224,55678,54684,1575975
159,63315,59803,66960,71199,75071,59006,62624,67759,75503,74368,69797,72584,63065,63857,63448,62203,65596,55871,64348,55498,48521,53950,56927,56843,54992,1583108
160,57585,63659,68974,71492,72246,62206,64897,69501,83307,75964,75436,81273,64206,61989,66083,61190,65836,53748,60358,57822,56363,53172,56907,53929,56444,1614587
161,60235,57891,55842,66819,67874,70442,57052,59056,77670,74485,76805,74176,67913,65070,64368,59962,57851,60891,57506,60767,59317,59855,49138,63354,55310,1579649
162,63218,68763,60014,60880,67525,67467,66322,57235,81286,71737,72429,75271,72879,62861,62860,60817,59511,59533,61329,60936,54181,59740,55899,60751,51356,1594800
163,60463,68721,57476,53740,65012,71255,67234,60581,79832,80781,78261,67940,72472,67575,64643,63651,56656,59261,60092,58157,54252,63826,54874,56349,51641,1594745
164,57049,73977,61581,56880,70064,69357,65598,63661,79462,74887,68764,88054,65541,72788,64931,60889,57993,59459,67434,58947,52945,62751,49843,53487,54209,1610551
165,60645,64899,53791,59907,71644,71811,67514,58918,74094,70680,68063,68514,66888,82406,66177,64835,57567,56919,63369,56029,49797,59472,57842,58380,54045,1584206
166,66039,57378,69834,59549,59216,71573,65660,64947,77277,78559,74707,68337,67163,71173,66548,75975,58179,63221,61092,51874,48743,54250,57414,53592,50882,1593182
167,55727,57167,71018,57576,59261,65058,68529,74036,74125,71429,76931,75227,64507,69737,72380,66178,61416,67096,54633,58807,54703,51639,53487,59815,58820,1599302
168,65402,59801,61660,70191,61249,56424,64799,63549,76250,71529,79379,74408,67958,71983,65673,64975,61580,60957,61786,58799,59101,59263,54105,50656,58071,1599548
169,63246,70070,58305,61851,68297,57046,57935,67655,73560,74693,70878,75301,68284,71064,67346,64185,61757,59142,60089,59344,60125,59951,50808,54258,54505,1589695
170,73812,77066,58734,55442,67723,61072,64309,71634,78742,75426,70677,71206,58383,76263,59278,53836,54185,51673,55006,57908,50142,50726,47708,47935,47431,1536317
171,60340,69144,70385,56893,56387,64836,61207,60362,81458,74421,72858,70619,67099,72304,63537,56440,61043,55869,57416,56581,52316,54034,51177,51740,53214,1551680
172,63010,70844,66856,72395,53915,60996,61898,62530,78586,72740,74840,69812,68488,65732,63659,64974,57321,57845,56042,55526,55336,59543,51453,54324,53091,1571756
173,70787,70826,68182,72596,52784,59131,66300,67474,71137,66417,62844,70184,64644,69661,59761,70484,53208,59386,57375,55449,50574,53111,49974,53627,50248,1546164
174,65168,60735,68980,69155,76078,58281,56721,65958,71303,67683,78623,69943,70126,59471,59823,58726,58881,49948,58619,54648,49118,50622,52526,56139,52161,1539436
175,63132,56063,61741,64171,67474,52370,58409,69251,74414,64972,74607,75769,65324,71265,62794,61846,57733,59150,55923,57847,52799,56124,49025,49035,48446,1529684
176,62356,56648,64706,65273,70072,60185,62068,69359,71411,71083,72910,71651,70394,63942,61075,56578,58652,63349,52727,53566,55986,53154,50744,52138,50477,1540504
177,58482,56414,70560,67186,74371,57329,64363,76896,75821,70131,71455,61887,73192,69178,67625,58788,60416,58092,53676,55792,52440,52851,46630,52308,50379,1556262
178,70347,59332,56463,64541,69989,68604,59601,60864,83433,74973,69740,78640,73190,70257,58318,62607,61755,60841,59741,52883,53971,60800,55590,51446,49395,1587321
179,62318,73994,59625,54644,64841,68918,67855,58496,83477,71501,76923,71925,68332,67479,63456,60264,56671,56709,52691,57291,62423,59503,49765,51596,52025,1572722
180,57673,71073,60970,54539,62650,69031,65226,58153,74081,70717,74622,66599,67193,62888,75043,58001,53642,60965,57965,60232,56591,54589,51080,52874,51199,1547596
181,56086,74302,65482,60983,69894,71434,69025,60682,74703,85590,76067,71000,61341,60329,62700,58507,53468,51520,57725,50734,57163,55307,52327,53944,51449,1561762
182,56163,66002,56223,53067,65995,74262,63096,56615,77389,77405,70810,70287,73076,62681,66818,63577,58071,61440,58303,53338,54228,52746,53113,55412,56872,1556989
183,57530,55361,67210,57332,50233,62344,69107,67694,75762,76853,70906,72308,67802,61187,62326,65752,71165,58510,61985,58876,57039,52328,53022,45008,53369,1551009
184,53139,59223,66715,54926,50867,64068,66981,72736,77054,72741,63265,84199,68009,62648,66352,58219,60893,58323,56567,57841,52640,53604,50953,56210,48179,1536352
185,55641,58543,57590,59863,53104,51867,60041,54793,86100,73261,81160,78597,67747,70811,64187,61907,62634,59596,57588,58923,57107,50326,52944,50358,53455,1538143
186,59781,67372,53533,58919,64243,55245,51073,57887,76349,74961,81484,76549,67983,67876,64550,62572,55683,59983,62499,56755,59553,56670,50544,55350,53037,1550451
187,59241,66403,54701,58834,68310,59633,58124,70803,81993,81158,67053,79018,63627,65058,63214,61728,54562,54581,51456,51920,50017,44229,47257,42572,50021,1505513
188,55395,62713,67034,56180,51972,61125,51046,50777,78697,69376,70517,71224,67387,55394,62856,60964,55121,59317,53823,52804,50760,49039,51120,52539,47766,1464946
189,59903,68609,66119,71869,53484,54789,55958,52277,73943,70208,76209,75016,65157,60825,61403,59858,58367,61917,55701,51935,53435,48756,48838,51943,48363,1504882
190,57587,66452,66296,67532,51342,54662,56108,57254,78691,64647,75164,73101,62638,61358,66185,60605,54513,51014,53902,58850,54078,57607,50512,52291,51806,1504195
191,69589,58012,65155,63051,72806,56218,54163,63578,75775,67192,72550,71928,66368,63332,61661,52743,60379,61326,52666,47847,58732,48750,50241,49153,56166,1519381
192,60183,52976,67713,65764,63997,55311,50138,62266,75568,65388,68031,71685,63467,76387,65214,59074,61179,52605,50764,53955,54912,48910,46273,53432,51876,1497068
193,60649,57376,64799,66968,67439,56601,58478,62259,68542,64213,84260,69762,61908,66541,59885,56897,60052,55614,54085,51825,53675,47574,50636,53408,48829,1502275
194,57321,59008,62855,68554,65785,49444,56160,64896,71512,68903,72771,73565,68849,64032,65598,53035,58385,58635,51876,59117,50167,53839,47730,51988,52859,1506884
195,66017,52127,48495,59766,62289,63796,48377,54375,73588,75419,70182,75967,71509,69235,63706,54219,63534,58168,55972,58694,54220,48706,52481,57392,50905,1509139
196,64303,77849,58930,54121,61350,64568,66859,55560,75565,70838,72032,65570,64594,65334,67204,62515,61191,59800,61885,55575,53547,48773,51006,51185,53117,1543271
197,56838,70862,56445,54308,58942,62496,70020,47850,71111,72961,69006,70331,65797,61115,58490,66462,55200,60694,54893,60479,54856,51279,48865,47890,51267,1498457
198,55364,68888,57363,52003,62077,67586,63059,52054,71977,70947,73747,66464,73619,65386,58916,59321,54116,59739,60388,61186,51894,51802,47052,51359,52415,1508722
199,51782,67522,51840,50263,61786,63530,63712,53605,80214,81530,69733,67737,63844,64039,61822,58347,56171,60249,54652,54317,55086,53336,52781,50883,51865,1500646
200,58682,54168,56490,49751,45387,53085,63648,61920,78979,83725,81660,77215,69564,63683,64744,60921,54319,54131,52448,65123,53550,49048,49970,49410,51893,1503514
201,49859,53946,61106,53660,52438,60889,60212,60235,72823,74080,68437,80122,74285,67596,55617,63050,57251,59932,55551,51283,57008,52456,50438,48362,52505,1493141
202,49908,45543,52932,63860,53807,47590,53978,61368,72474,77376,72075,73937,70618,63747,67145,58022,55949,63627,59358,56663,50976,51938,48533,51617,52190,1475231
203,60752,64953,54106,53360,60818,57744,47535,55905,69553,73652,69582,74563,69231,59679,77575,61102,59757,55230,54911,55377,56281,52810,50178,49814,56089,1500557
204,64844,61685,57412,54915,64563,56254,55758,62660,77581,74424,65420,64240,65634,62732,57953,63733,56672,49115,48800,46017,51756,48477,50393,44334,44207,1449579
205,55184,56148,62721,50242,54700,59278,53244,51283,79273,72377,75338,70394,61740,63258,59184,63490,57721,57035,45645,49926,52947,48189,48951,46234,49256,1443758
206,57321,63954,60208,65211,58841,55304,59064,57038,69828,68201,64908,64368,61282,64677,58604,53126,55178,53695,53322,54058,53576,45621,51626,51427,46921,1447359
207,52374,58406,59068,66294,54743,51510,60713,52568,68178,66082,71709,81181,72513,61425,52812,61053,49683,53091,54347,50427,49390,48814,52248,51923,45211,1445763
208,57293,51365,58701,58497,61416,50868,51297,56653,70853,72208,76199,70307,70942,57723,60366,54196,53284,51510,55632,59783,49070,51532,48302,55414,50079,1453490
209,56252,54980,59371,56023,57125,47977,54997,57031,72632,68693,71633,71815,70270,62249,70616,58303,55424,54650,53194,55059,54536,45267,48270,49032,47278,1452677
210,50106,56223,63007,63571,66637,48007,54332,58432,73226,65635,77209,69135,66461,66422,63021,54142,58115,55463,53152,52271,50802,51082,53784,52031,47008,1469274
211,54230,53278,63452,63399,61924,50761,55982,57204,76251,69319,68098,73145,63171,60354,65748,56788,58460,63382,55471,58368,48074,46685,42666,50219,45263,1461692
212,59882,54714,51196,60386,63624,66528,53572,58581,73029,66971,78106,66623,65008,62182,64100,56127,58120,56623,52777,57595,47159,51343,52487,54124,51185,1482042
213,52524,55497,48568,47701,53818,60788,61544,53318,77474,79857,70792,76925,66935,66947,61333,61837,53706,51722,51598,52673,54219,51084,48122,49309,45747,1454038
214,56175,64011,57830,53943,57113,64426,65105,60209,74970,65344,68048,67348,62390,82549,58810,64535,53494,53531,54993,47501,54411,49703,47484,50117,49859,1483899
215,50776,61930,55537,48720,56610,64650,63026,50702,71179,71488,74148,71987,77332,71342,61720,60016,58766,56374,55716,54843,53660,48847,48424,48755,49355,1485903
216,50565,55157,51935,51793,60852,63471,58469,49360,73531,67663,69333,61831,63959,61153,63704,59162,65164,54660,53739,53188,53571,50672,46520,54755,51494,1445701
217,54048,49365,60586,48414,50334,53649,64847,63965,72940,88135,68153,73667,61146,62291,62162,56115,54963,51339,51081,57458,57455,51701,44619,48418,53293,1460144
218,49935,52941,58364,48650,45099,56367,61253,59203,73577,68322,75601,72344,66209,64429,57567,57687,57213,55514,56651,58938,50618,48938,49583,44948,49308,1439259
219,50762,48842,53755,59541,51420,46650,55681,60035,79273,72192,71420,72897,80001,65722,67061,52364,58490,55588,54378,53025,57596,49669,51685,48823,47770,1464640
220,55053,56229,51995,51223,60389,47960,45671,54078,73287,77499,73118,75556,68743,62361,57958,57812,55559,53095,55453,55510,54115,50832,48888,50562,50066,1443012
221,52612,60649,50265,53385,57846,45708,46699,56906,79587,76011,71091,64591,64773,68110,59505,54793,52336,53988,47705,49229,45513,43870,50383,44874,44333,1394762
222,50127,57087,60815,50729,55856,61687,49351,49182,73034,64918,71314,66706,54372,70970,62695,53777,59846,55123,51728,50211,53649,49246,50286,45715,47547,1415971
223,54778,58905,60423,64753,53328,53109,56464,49000,72762,73479,65816,66149,69364,60130,57433,52118,48063,47840,49910,49232,50803,51499,53063,52185,47258,1417864
224,47527,54927,60537,70041,56480,53436,56537,50616,71280,69235,66133,63508,61655,60502,59631,53128,58029,49602,49994,48577,47626,44873,53337,50393,43656,1401260
225,53782,46608,54018,54903,61747,49525,43804,53113,75158,72175,68063,63263,64309,63030,67856,58172,55381,50002,49651,49031,50613,49490,45514,48347,45627,1393182
226,49432,46784,56974,57441,61173,49033,47003,54500,69162,72037,66235,70204,68578,62405,63350,50574,58474,58281,53393,55313,51029,52494,45068,50639,41232,1410808
227,52017,54299,59044,60400,63862,51272,49813,54640,72445,74613,71455,75654,64987,65576,61455,55586,48659,51998,47402,50436,52523,53611,46119,49018,46028,1432912
228,52261,50225,58925,62996,63810,51490,51574,58607,84284,69314,65317,69569,59729,65561,58745,68680,59788,49948,49384,51652,47619,48608,46465,44440,50541,1439532
229,51652,52143,50806,57936,60492,63913,50398,53623,76345,70596,78389,66474,66547,67773,57360,55852,51948,53685,49682,53028,50229,47902,49749,52985,45747,1435254
230,52618,58550,49687,48140,55084,59283,58548,50216,77911,69713,72463,71544,67865,67241,59543,59727,55029,52937,50415,53579,54528,54084,45991,46453,48989,1440138
231,52861,60509,53471,52223,59916,62263,59398,55136,72254,62556,78889,72539,62353,63014,59527,56224,57732,47782,47157,49966,47982,52235,45868,48496,44497,1424848
232,53876,61706,54211,53513,56634,58840,62486,56486,72030,73455,66215,70350,55252,62808,77265,60727,55219,52822,53165,49913,55409,50238,48524,49067,49707,1459918
233,45931,59875,49276,48325,58845,60924,60614,52566,73504,69452,68244,67598,64543,61588,66945,57260,51717,53789,56370,52365,50555,47955,53880,51998,45906,1430025
234,48794,45549,55570,46183,43736,49578,57593,55656,72965,64567,72521,66359,68926,67733,65044,59614,55669,45914,54104,54512,49441,54047,50460,49219,42675,1396429
235,48625,47845,57220,52181,43852,52603,65448,61192,78267,81492,71016,72109,64476,63092,57780,60983,54949,54747,52361,55208,55312,46047,51850,46966,48212,1443833
236,52934,49849,54509,65313,51840,46538,53737,56801,76705,75668,66426,58266,59440,74152,56957,52958,56727,53901,47049,52862,50840,49872,46869,52400,55390,1418003
237,57350,59410,53429,55952,58858,52181,49236,58822,68406,68588,71391,70561,67352,67339,62031,54397,53283,62845,49106,51159,45852,53544,49853,48266,46899,1436110
238,55544,56669,46016,51393,58807,47387,43458,50356,80786,74163,69952,66230,63875,57921,69970,48690,50783,45943,46415,47010,46931,44884,44536,45283,47913,1360915
239,56492,57536,58642,47747,49992,57617,46974,49302,78029,65451,67421,65341,59551,56816,61135,50185,50828,50175,51269,48802,51225,52098,47668,43262,49083,1372641
240,51898,56191,55457,61331,45182,45664,45890,47679,67132,61519,67126,70392,68191,57889,62970,54742,55014,52097,43024,51868,50943,52123,43789,43850,45442,1357403
241,44022,53444,56301,62644,49493,49339,50362,45115,67643,73295,67620,54672,59714,75651,57863,54547,45047,48437,52292,51072,46136,48516,45107,39006,42532,1339870
242,54299,47381,53722,53841,54720,44517,46300,50213,71692,69215,70125,71467,59897,63755,59477,50961,51222,51761,51751,54230,45887,52129,45085,47844,44716,1366207
243,47988,42868,53959,52633,55971,48180,47409,47698,67358,70513,71864,71874,64801,58379,60691,53549,50598,51932,53325,50307,54222,49548,45574,40373,46708,1358322
244,49181,48996,60127,62723,58912,52061,48063,53931,74833,70004,65344,69146,77885,55852,52259,55635,54663,49111,50185,47336,53605,49069,48636,41974,42426,1391957
245,51437,50414,54621,55302,57007,47359,47518,54368,76625,72421,71472,69367,72776,61072,58808,59464,57064,53940,50917,50746,51875,49008,46488,45564,46124,1411757
246,51353,50769,50090,55463,56086,60726,48175,48754,75422,70810,62848,67203,63852,61471,56077,53217,53094,60771,52641,52252,54642,50929,48124,46272,48647,1399688
247,54037,59786,48313,51178,56007,60210,58691,46303,76274,68181,68256,78024,63454,63786,57551,56292,49969,55690,51683,48170,54776,47200,48480,42854,43296,1408461
248,50294,59501,49940,44574,52767,53327,58376,46408,74859,73231,71788,73747,66648,64084,60589,56081,57481,52801,49541,52396,51302,49211,47574,45210,49530,1411260
249,47611,54493,49445,44699,53892,56819,57995,50186,71794,71901,67527,70626,62474,62928,58759,56953,58777,47706,49971,51646,48797,49479,46075,45620,48495,1384668
250,47201,57372,48486,47435,52913,58601,57065,51005,66758,73359,78224,67286,63092,61399,52750,56220,53348,45440,47779,53980,52261,49022,45993,50466,46397,1383852
251,51626,50870,57061,47728,40661,49270,54121,55222,77277,68621,74563,68835,69427,60629,61014,54761,55838,55565,53943,55117,52454,50920,46256,46243,44958,1402980
252,44893,46595,56061,48015,42547,53179,55262,58090,72645,70015,71328,71485,59793,60768,58604,67756,53922,52770,50061,50740,49749,47090,45065,42845,45076,1374354
253,48034,42179,46638,55362,50415,44131,48082,59745,77321,72559,75210,67366,64547,59543,59805,57556,51411,50292,44998,57942,49843,51556,49444,44266,48812,1377057
254,48199,55083,46364,49253,56361,50952,46983,51545,70155,73689,71368,63657,71211,58402,61932,54212,57268,50640,51317,52219,53223,53141,50362,48189,44973,1390698
255,49765,54813,47588,48045,53281,48338,46099,53932,78615,67845,67009,68589,69595,59278,53793,57500,48456,53358,49786,50659,49906,45338,45677,43170,45659,1356094
256,49081,56572,59760,50908,50208,51754,47556,52290,78460,71450,75937,61576,56095,61510,48399,50110,43973,46022,48900,44833,52567,45953,43119,43142,42459,1332634
257,49559,52514,58895,59780,47995,44334,51112,39727,73877,63292,72332,62903,56655,61280,56043,50552,60800,48260,49617,41589,48703,51901,42145,41827,45268,1330960
258,46150,55298,52868,57116,48693,46622,46532,47378,66655,62418,68843,64389,60200,60335,58552,51088,64359,56137,49175,46499,46471,44730,47146,44329,42576,1334559
259,57021,50227,57411,55755,61525,50180,49752,52420,66213,73808,59687,61599,60889,54985,53921,66514,58020,50091,44211,53082,48140,47090,46944,41963,48237,1369685
260,50684,47935,52926,55106,58910,47376,46396,46344,69341,68078,59919,67725,69721,61399,57622,61250,47971,49479,50372,50923,47731,51093,47939,42107,47485,1355832
261,49761,43980,52032,56536,56579,46273,44297,46158,71819,68080,64248,57416,67138,53506,70945,57244,50992,50749,48818,53841,54350,46500,47872,45356,42721,1347211
262,46800,43738,52880,53204,57186,50562,49167,51635,75133,72562,69217,67140,70630,63750,68614,54975,53391,51328,46621,49207,51570,48087,45701,45673,49033,1387804
263,49556,47378,52191,54545,57834,59807,48733,51011,72625,64718,64783,60735,56367,72220,56637,51152,55093,50767,51518,55489,43682,47864,50193,43599,47570,1366067
264,50318,56486,47849,45350,54082,53308,54444,45124,78960,68967,76509,68501,62793,69816,56528,58407,55587,47685,50660,50311,48890,45934,47514,47564,47105,1388692
265,46384,54682,50051,42160,50180,51327,54276,43613,75854,67793,74850,71149,81337,58121,54934,53639,52267,50139,52212,51710,49778,43332,45715,49112,46655,1371270
266,44640,52968,43788,46879,54532,52939,49753,47140,72542,67067,63944,73800,74004,64967,58583,55128,45840,48518,47707,44704,48739,44991,48418,42498,44257,1338346
267,45560,54939,46472,48190,50228,53042,53257,47457,77267,73917,69325,78190,62061,62260,61890,50956,51211,48501,45074,44684,45243,49730,45894,42383,43693,1351424
268,48820,46929,51983,41853,41227,45840,50178,48911,73688,74963,65126,70549,65137,56788,63209,55365,50446,50368,53995,48629,48663,47964,42362,43786,41848,1328627
269,40418,47535,53333,45849,41379,48397,53159,56318,75481,67588,86059,65983,61937,56948,54842,52858,54413,54619,51891,49978,48530,48324,41873,44980,44158,1346850
270,45234,40603,47793,54318,47549,46340,45863,54582,72818,65628,72979,67396,64303,64868,62900,55041,49606,46597,52038,52775,48297,46146,43726,42422,43782,1333604
271,45754,46776,43203,48480,49612,47543,42129,45743,66551,79282,68287,71129,67547,62639,58156,52771,49829,48490,53208,50132,46298,50716,46239,46980,44387,1331881
272,55945,56931,52284,51188,53056,46439,48245,52122,83377,75876,62434,70441,59149,49798,55465,49061,51753,41846,42752,43985,40512,47137,42423,39811,39816,1311846
273,43900,52438,53961,50142,48084,54327,43522,39504,69760,70902,72832,65416,70906,56469,54254,56430,52508,42954,47466,46167,46141,48869,38709,39098,39931,1304690
274,44463,50421,50887,56162,47912,45208,45934,44919,73619,61273,71858,67510,62531,64033,54620,55348,45601,46858,48212,49020,48846,51059,39879,39253,42290,1307716
275,41402,48736,49269,55172,42639,44559,46798,41759,72396,64015,69542,69347,62797,59258,63310,55932,46611,50053,51473,49249,47282,44248,48740,44427,39495,1308509
276,48286,46828,50394,55275,55184,48845,46155,47326,71371,66650,59693,72027,67238,62115,64401,54480,53609,50140,50773,49596,46207,52280,41296,46174,43369,1349712
277,45414,42993,49218,54776,55660,47846,46141,49863,70852,68187,65168,65625,70274,68338,63226,53162,51827,48008,45715,46103,53315,44340,42327,40317,43741,1332436
278,51255,47172,51398,51938,57838,48956,44911,47586,71353,75681,68942,63305,67293,59287,58559,52195,49812,46788,50125,50241,45751,50854,45043,42487,42474,1341244
279,43984,47383,49450,52390,57658,49406,46968,52968,75769,68388,70725,62831,64433,65930,55734,48434,53842,48085,48709,46501,45958,46450,43093,46395,43778,1335262
280,46240,48043,46852,54634,52170,52913,46354,46963,72196,71091,68772,64842,63644,54807,57004,55372,56209,51501,49828,51150,53059,47617,44427,44552,43666,1343906
281,46318,51945,44346,45335,51583,52830,53335,51250,79799,71063,71065,62845,62580,60072,59730,51553,55938,55924,48831,51488,45941,48986,43324,44505,46433,1357019
282,47454,51201,45565,43097,52396,50180,51582,48317,76783,67270,70711,66730,61249,56879,52329,52159,63745,54461,46868,49266,50827,49761,42064,45920,46498,1343312
283,43025,50630,44283,42058,51652,52805,53041,45227,80228,66264,72223,65136,62471,59319,52614,64503,52203,46140,51153,47045,46739,47725,45513,42214,44773,1328984
284,44036,47473,44809,44583,48463,55146,53008,48582,78085,66284,71407,69242,64669,60459,72941,53406,51321,48394,49248,48318,44428,44922,44033,42574,44231,1340062
285,45439,43379,49816,41057,40157,50679,55066,55304,74748,68677,68953,61839,56862,73978,60242,54928,52842,49685,50296,50939,53315,52143,41416,41160,41922,1334842
286,40838,45638,54215,46929,44009,50968,53796,56913,72260,73528,70122,62011,70448,62666,56739,52186,46336,46418,48448,52421,45417,46368,42140,44126,44420,1329360
287,45656,43100,49696,52585,51134,47368,53424,57448,69273,64583,64880,78434,65585,56809,54024,55742,51819,51981,47972,45962,44141,42927,44249,48775,47123,1334690
